lastfm_url,track,artist,seeds,number_of_emotion_tags,valence_tags,arousal_tags,dominance_tags,mbid,spotify_id,genre
https://api.spotify.com/v1/tracks/5jkSJSc2oz3B4mm2B5wNsN,Warna Gabbar Aa Jayega,Raftaar,['crunchy'],1,5.86,4.45,5.52,,,experimental
https://api.spotify.com/v1/tracks/4TkknEEgy9mpbDtSA9ZrKV,"Ae Zindagi Gale Laga Le - Take, 1",Amit Trivedi,['crunchy'],1,5.86,4.45,5.52,5daf4cd1-cb4d-49e1-9a0a-83d382f4967b,,progressive trance
https://api.spotify.com/v1/tracks/46mXuHxCjDiLoLPsqn24P8,Shaam Shaandaar,Amit Trivedi,['crunchy'],1,5.86,4.45,5.52,e88fbb55-1341-461c-bab6-783ac1147873,,progressive trance
https://api.spotify.com/v1/tracks/59nB7okW0qhj6924cjimOH,Zero Hour Mashup 2015(Remix By Dj Kiran Kamath),Amit Trivedi,['crunchy'],1,5.86,4.45,5.52,,,noise
https://api.spotify.com/v1/tracks/7Hm5FQw1NQtfnTI7JUExaP,Love Mashup,Amit Trivedi,['crunchy'],1,5.86,4.45,5.52,1134a1b8-9011-4f32-8c7b-ce7c6d4dcf65,7xXSrws6Cnxc3pqCZ4FQwq,math rock
https://api.spotify.com/v1/tracks/0VMigv7BI8OpP6CRSkyKX6,Vastunna Vachestunna - Telugu,Amit Trivedi,['crunchy'],1,5.86,4.45,5.52,,,rock
https://api.spotify.com/v1/tracks/3bM0sCyyhglscs8EvsBZ36,Lagan Laagi Re,Amit Trivedi,['crunchy'],1,5.86,4.45,5.52,,,rock
https://api.spotify.com/v1/tracks/1TnYkFwGsWMZLiFXs2zXPf,Ek Villain Mashup (Mashup By Dj Kiran Kamath)[Remix By Mashup By Dj Kiran Kamath],Ankit Tiwari,['crunchy'],1,5.86,4.45,5.52,,5YS0Y6FRLsknIjhRkXUGuO,rock
https://api.spotify.com/v1/tracks/3HH3xlISSAhadC8bu0UDdl,Tu Jo Hain,Ankit Tiwari,['crunchy'],1,5.86,4.45,5.52,,,hip hop
https://api.spotify.com/v1/tracks/0zlsXumKe7ymS1ANu5TDZP,Galliyan (Unplugged),Ankit Tiwari,['crunchy'],1,5.86,4.45,5.52,,,
https://api.spotify.com/v1/tracks/6sTbnkzOtPpojgnn50cCHJ,"Rula Diya (From ""Batla House"")",Ankit Tiwari,['crunchy'],1,5.86,4.45,5.52,,,experimental
https://api.spotify.com/v1/tracks/2DVbXBwctoSZ8IMX6JilBe,"Kya Dekhte Ho - From ""Qurbani""",Asha Bhosle,['crunchy'],3,4.673333333,4.803333333,5.206666667,,,industrial
https://api.spotify.com/v1/tracks/43sHEf7MgqOhuNISDoobs0,,Asha Bhosle,['crunchy'],1,5.86,4.45,5.52,,,hip-hop
https://api.spotify.com/v1/tracks/1NWg9RgMYmLtZP3qupNekR,Diwana Kar Ke Chhodoge,Asha Bhosle,['crunchy'],2,2.93,2.225,2.76,,,electronic
https://api.spotify.com/v1/tracks/75ExNU07FSnQxaKUztaVGf,"Badla (From ""Blackmail"")",Divine,['crunchy'],1,5.86,4.45,5.52,,,
https://api.spotify.com/v1/tracks/3LlEnO0INKAExVe4JMi7p7,Khatam Hue Waande,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,,electro house
https://api.spotify.com/v1/tracks/3WT8xs1Hbo7l3YFjsUyhVs,Ring Ring,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,,noise
https://api.spotify.com/v1/tracks/36NdKPTUy5yCuJJ5d9mowl,Malum Hai Na (Intro),Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,,electro
https://api.spotify.com/v1/tracks/09za4hmCEwHA9jExPusJRX,Round One,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,,electronic
https://api.spotify.com/v1/tracks/3hwPiddhh4JTuCgnA9OuYS,Bantai Ki Public,Emiway bantai,['crunchy'],2,2.93,2.225,2.76,,7vI6uL3qTVZOzo8xHsHl4x,electronica
https://api.spotify.com/v1/tracks/5TfVd7uMROQYyh6ifcKWn3,Royal Rumble,Emiway bantai,['crunchy'],2,4.195,5.325,4.815,,,dance
https://api.spotify.com/v1/tracks/42AnvmGwFt2ZwyROHffMCQ,Mazak Hai Kya,Emiway bantai,"['crunchy', 'strong']",5,5.506,4.246,4.928,,,electronic
https://api.spotify.com/v1/tracks/1xcyvGAONndE9IZmvEwU6Q,Bantai,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,,
https://api.spotify.com/v1/tracks/2VyfaVXWVL3WQWzW5rlSuD,EP - NO BRANDS - Checkmate,Emiway bantai,['crunchy'],2,6.605714286,4.907142857,6.002857143,,7J7licAWmT3FkQ0GPLM5Iy,indie rock
https://api.spotify.com/v1/tracks/64cUzi6vT4pgQtdx35PplA,Sadak,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,7mu9uyW5UxYwYJJ4f3yVPi,
https://api.spotify.com/v1/tracks/6SpIh7gKVmclN4S6JvRrIu,Aisa Kuch Shot Nahi Hai,Emiway bantai,"['crunchy', 'airy']",4,4.12,3.6,4.28,,,ambient
https://api.spotify.com/v1/tracks/7n8xH63Whw5spavIWScPIh,Emiway-Samajh Mein Aaya Kya?,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,,
https://api.spotify.com/v1/tracks/16xg7UwH9hbs96vCD8k6bC,GRIND,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,,noise
https://api.spotify.com/v1/tracks/5dQ3GvrZhadujdJ5rv4VRj,100 Kadam Pe,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,a360001f-4232-4440-8541-ca05c7d4d80b,,
https://api.spotify.com/v1/tracks/6ZXWOoXJo052TYQ6l0SrJf,Giraftaar,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,,grunge
https://api.spotify.com/v1/tracks/37aKP6aLLzMSVgtIIvMNz4,Kaun Hai Ye,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,,progressive house
https://api.spotify.com/v1/tracks/0UOzgbTiuhxSp1NUYfaZLm,Batista Bomb,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,,electronic
https://api.spotify.com/v1/tracks/5FmGRiHfU52RRlaiUvhd6a,Kadak Ban,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,,electronic
https://api.spotify.com/v1/tracks/5yyQEdRWkY405SHYyV3C2m,Jallad,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,5jrQZgY2E5LCIu3wbVzbXl,
https://api.spotify.com/v1/tracks/78D4jMpRMH3UvtEptoIqtC,Dhundke Dikha,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,,dance
https://api.spotify.com/v1/tracks/251VdhnEdo9kxdQ7xeGuc3,Khatam,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,0HOy7UkuChT2r4vxkdXJB0,
https://api.spotify.com/v1/tracks/3JZXODpVHZGx0v2DZIeqVI,Thc Cypher - Freeverse 2021,Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,,hip-hop
https://api.spotify.com/v1/tracks/6y72TfOJbXCiPn0FahDTPw,Hard,Emiway bantai,['crunchy'],3,5.66,5.21,5.44,,15mVcHliTb1pdVez2tLCB8,dubstep
https://api.spotify.com/v1/tracks/1xthlcRiSzccZ4eJ1R4U3A,Freeverse FEAST (Explicit),Emiway bantai,['crunchy'],1,5.86,4.45,5.52,,,electronic
https://api.spotify.com/v1/tracks/70LW2CyLJThnUT3FOrxb6b,Charge,Emiway bantai,['crunchy'],9,5.580810811,4.088918919,5.339189189,fefe120b-b4c4-4689-887d-00a61af10575,,rock
https://api.spotify.com/v1/tracks/3iGPxpOpMPuHmnBhSQOwEY,Jaago,Farhan Akhtar,['crunchy'],1,5.86,4.45,5.52,dae5a977-03df-4762-8fb1-cc05a5bc1f4c,,
https://api.spotify.com/v1/tracks/63MvWd6T6yoS7h4AJ4Hjrm,"Aankh Marey (From ""Simmba"")",Kumar Sanu,['crunchy'],1,5.86,4.45,5.52,,,
https://api.spotify.com/v1/tracks/56h75LnnsaBy4T8N8MSNgF,Baazigar O Baazigar,Kumar Sanu,['crunchy'],1,5.86,4.45,5.52,,,techno
https://api.spotify.com/v1/tracks/4P4NsWdqLziZpEteU1uFCI,Chura Ke Dil Mera,Kumar Sanu,['crunchy'],1,5.86,4.45,5.52,96edbd5c-baf9-4f13-8cb6-8fdd325f7805,,stoner rock
https://api.spotify.com/v1/tracks/46HqZTCD7Wqd0Q95iuuHmt,"Mirchi Lagi Toh (from ""Coolie No. 1"")",Kumar Sanu,['crunchy'],2,6.696666667,5.073333333,6.026666667,0c659a91-59e1-4a3f-917d-51d789662785,,nerdcore
https://api.spotify.com/v1/tracks/3B3MQlP4NPAxE2HEE2sEsS,Pyar Hua Iqrar Hua,Lata Mangeshwar,['crunchy'],2,5.626666667,4.05,5.53,e7cea3d0-8161-48ce-97d7-248e96c2c1e4,,industrial
https://api.spotify.com/v1/tracks/4T3VAoUDvCJkX5OSYXnng0,Humko Humise Chura Lo,Lata Mangeshwar,['crunchy'],2,5.366666667,4.806666667,5.543333333,bfe051ef-5c9e-4093-987c-fd13f0d45026,,idm
https://api.spotify.com/v1/tracks/6bd3RszjfhMqkVH0zIUFSo,Agar Tum Na Hote - Female Version,Lata Mangeshwar,['crunchy'],1,5.86,4.45,5.52,5a571a2c-6a3d-4793-9279-c311a95ae7a4,,alternative
https://api.spotify.com/v1/tracks/0EPBPqrmLxVl3UXzcJuqVj,Itna To Yaad Hai Mujhe,Lata Mangeshwar,['crunchy'],6,6.137090909,4.726,5.900363636,,,soundtrack
https://api.spotify.com/v1/tracks/2hmg0cMbUyHnFyINH5Nch3,Tooh,Mika Singh,['crunchy'],1,5.86,4.45,5.52,075b34c2-5bbf-401f-ba5a-011182feec6a,,
https://api.spotify.com/v1/tracks/0j6LeC4rexb63tw2IaY5Gq,"Tum Par Hum Hai Atke (From ""Pagalpanti"")",Mika Singh,['crunchy'],3,4.099746835,3.12278481,3.839493671,6cbb2802-074f-477c-ac38-744b1d0c6ee3,6i19GmYa2KMBtAh2mCoyUS,stoner rock
https://api.spotify.com/v1/tracks/4K1zKRQr4GzysIYelA2XUw,440 Volt,Mika Singh,['crunchy'],1,5.86,4.45,5.52,,,
https://api.spotify.com/v1/tracks/0p83RJy9EZ0hlg82xcXH7f,"Dilbara (From ""Pati Patni Aur Woh"")",Sachet Tandon,['crunchy'],1,5.86,4.45,5.52,c9531de8-fc88-42c5-9076-9c6708f07af4,,electro
https://api.spotify.com/v1/tracks/28w9HJdplcvHhwwRIbcoKY,"Sachiya Mohabbatan (From ""Arjun Patiala"")",Sachet Tandon,['crunchy'],1,5.86,4.45,5.52,3d54a2e8-4389-4382-9f56-72281b4b3d31,,indie
https://api.spotify.com/v1/tracks/4FcZBCb6dANhvsEnFlgJwG,"Ghamand Kar (From ""Tanhaji - The Unsung Warrior"")",Sachet Tandon,['earnest'],1,5.9,3.81,6.67,6c8c451b-c635-4fe9-b38a-1a86370bdea9,0fEV0F3QOzKlxO4CrLaKLJ,rock
https://api.spotify.com/v1/tracks/1N1MYLSWiLfLxOQW8tFofM,"Mere Sohneya Acoustic (From ""T-Series Acoustics"")",Sachet Tandon,"['earnest', 'somber']",7,6.296666667,4.254166667,5.375,b36aa1bf-5472-4e58-8259-a031d14558e1,6qi0mFs45RhNnOs9Z84DbA,folk
https://api.spotify.com/v1/tracks/7GxI9WBkFdyI7VbkqDj605,Yeh Vaada Raha,Sanam,['earnest'],1,5.9,3.81,6.67,,,hip-hop
https://api.spotify.com/v1/tracks/3NACCDbIVSLwkhLC2wIAIc,Ishtyle,Sanam,"['earnest', 'earthy', 'reflective', 'wistful', 'summery', 'rousing']",9,5.034567901,4.001234568,5.330555556,e188176a-3fd2-49af-b593-5beeda778c0f,6r9vNgtsJZtUPMDPjoEaZ0,indie
https://api.spotify.com/v1/tracks/4zUPL2OPTO3hgNhjaA1Rjn,I Hate Luv Storys,Shekhar Ravjiani,['earnest'],3,7.123333333,4.33,6.46,c3ea40ae-4bd7-48fd-b9be-0eef61facf84,3sglxsW7n68vK0G8140SA1,post-punk
https://api.spotify.com/v1/tracks/3meosaLOJGuQ6OjxnYR7sI,Dhat Teri Ki,Shekhar Ravjiani,['earnest'],1,5.9,3.81,6.67,73d99d4c-7b32-4335-a335-5b28d9ef592c,0d7nYK2zg5ZnvWfneBZvqJ,folk
https://api.spotify.com/v1/tracks/7xxxQG1BupSnOBo4qId9kl,Drama Queen,Shekhar Ravjiani,['earnest'],2,6.835,3.975,6.395,628db189-f4cc-4a5c-a81c-daad86e3fafb,14N34I4gFj9pQzm7HxXgOX,indie
https://api.spotify.com/v1/tracks/1AOtU9EZkyTyuboJWe6y5p,Shah Ka Rutba,Sukhwinder Singh,['earnest'],3,6.86,3.993333333,6.53,5a7caf60-00ee-4935-bd2f-ab577ba5e945,5UAA3fhd2mcvtbY7g3ZGEC,singer-songwriter
https://api.spotify.com/v1/tracks/7EadaXiYHu40vxlHyE1ib7,Bismil,Sukhwinder Singh,['earnest'],2,6.81,4.93,6.75,358512d2-2047-4bf4-9259-cc0c3636d624,7FN3aXotSTV8E6qLphrI94,soundtrack
https://api.spotify.com/v1/tracks/1MhHomaXgrPMBroXkpWSSa,Valentine's Mashup 2019,Sunidhi Chauhan,"['earnest', 'sentimental', 'yearning', 'powerful']",13,5.236875,3.53375,5.49375,0bf3cb0f-a0f3-4c6a-8d2a-e1fefb6ee366,4RZCoFsZHw9XvDZdv2jtkK,rock
https://api.spotify.com/v1/tracks/0se928CIhZPlfVGi3A6zrx,Crazy Kiya Re,Sunidhi Chauhan,['earnest'],1,5.9,3.81,6.67,eb6648e2-75b1-436f-b314-191c39c207dc,6yJSbYfawZXVjjK13WL3p8,indie pop
https://api.spotify.com/v1/tracks/3CtiRUKVB9X2wi1ZMdaymY,Just Go to Hell Dil,Sunidhi Chauhan,"['earnest', 'calm']",4,6.576666667,2.588333333,6.968333333,99e93270-bbfa-4282-819d-70c1b2f30b61,,rock
https://api.spotify.com/v1/tracks/4zUPL2OPTO3hgNhjaA1Rjn,I Hate Luv Storys,Vishal Dadlani,"['earnest', 'powerful', 'naive', 'whimsical']",7,6.032524272,4.581165049,5.989708738,ee5ef029-91f6-4015-97e6-5aaac54fadc8,76ZzKFC4DT1bUQB3e7KoSe,indie
https://api.spotify.com/v1/tracks/6SgKgoIUaD3UskSh2eNcga,Bezubaan Phir Se,Vishal Dadlani,"['earnest', 'bittersweet']",7,5.51,3.48,5.755,8dbb54e8-b54d-45d0-893d-41eda4d60db7,0EwbFV10HB1e4A4CFeRz7u,soul
https://api.spotify.com/v1/tracks/7IAJzec1UxGYmNvbPTHbxx,"Shaitan Ka Saala (From ""Housefull 4"")",Vishal Dadlani,"['earnest', 'reflective', 'poignant']",3,5.523333333,3.76,6.65,,59r8q2rMp9XDOPp3JKfrJc,hip-hop
https://api.spotify.com/v1/tracks/2TktNdu8PMfhApbWHDFSgZ,Allah Duhai Hai,Vishal Dadlani,"['earnest', 'airy', 'naive', 'whimsical']",7,5.344444444,3.927777778,5.151111111,2848ce33-f407-429f-a2e0-6dc6ea66121b,25jIRrxsWaAnzuMnQaArbi,folk










































https://api.spotify.com/v1/tracks/6aWRaCfgZGobOzjtR88uL9,Move,Raftaar,['earnest'],2,4.82,3.97,5.315,3e9188c6-0048-4560-95b1-3f8b7eece2c6,,
https://api.spotify.com/v1/tracks/59nB7okW0qhj6924cjimOH,Zero Hour Mashup 2015(Remix By Dj Kiran Kamath),Raftaar,['earnest'],1,5.9,3.81,6.67,,,ambient
https://api.spotify.com/v1/tracks/7n6AQKpZUGiJM2auF3yuDY,All Black,Raftaar,['earnest'],2,6.81,4.93,6.75,,,punk
https://api.spotify.com/v1/tracks/3eDsxtliwduBeC3UAdOMG5,"Bandook Meri Laila (From ""A Gentleman"") (feat. Raftaar, Sidharth Malhotra)",Raftaar,['earnest'],2,6.835,3.975,6.395,09b84caa-f2b8-416d-8f8f-d9d6ee7168f5,3qNyEQhiZrO6XnaapFOLU6,indie
https://api.spotify.com/v1/tracks/6sXibluMzgiLgLBvjySOdd,Angaar,Raftaar,['earnest'],1,5.9,3.81,6.67,5f4f45fd-06a0-402c-bb98-d574595353d4,,hardcore
https://api.spotify.com/v1/tracks/2ikI9Y7PCPIavU0TMSpF31,Saza-E-Maut,Raftaar,['earnest'],1,5.9,3.81,6.67,f1486a9d-62f6-4c9e-877b-f579cb4f9022,40zmzK2Ls3KgMNKBgHVxZ1,rock
https://api.spotify.com/v1/tracks/7LJKuRS5Cx1umFCLEF4aM1,Gall Goriye,Raftaar,"['earnest', 'somber', 'autumnal']",4,3.663333333,2.673333333,3.73,,,folk
https://api.spotify.com/v1/tracks/1nyHIaNtThYp6zUQh7aCaJ,Proud,Raftaar,"['earnest', 'laid-back']",3,4.363333333,2.87,3.996666667,,5WbiNJnDjXQTZtICDiXZOL,rock
https://api.spotify.com/v1/tracks/0obNzgGpOlAtgZfTHdmqoY,Damn,Raftaar,['earnest'],2,5.495,4.01,5.595,c2dffddc-9f57-4842-8c3d-0127871ccb14,3MHnUiuR9nMqcMyXB9FOh2,indie rock
https://api.spotify.com/v1/tracks/2nk7w7liVyB4vkfjdQxMyH,Mantoiyat,Raftaar,['earnest'],1,5.9,3.81,6.67,e168d52c-1052-4ba1-b761-9df728b48732,1itQgRE0OgGKZTt5HnWpjP,pop
https://api.spotify.com/v1/tracks/4Fvz969Dcpa8Y90tK5BqE5,Drama,Raftaar,"['earnest', 'pure']",13,5.2675,3.926666667,5.285833333,6d87829d-b134-436d-bcb9-cc92a1e1364f,00XN5kA7XwxNVqxgC2YBnf,pop
https://api.spotify.com/v1/tracks/4AJUQBF0pIqQvBTGpNd8zZ,Naiyyo,Raftaar,['earnest'],2,2.95,1.905,3.335,9bdc66c9-74f2-43d2-9f09-443e202ea9c1,2undtLsxcUskGo08pWERPp,country
https://api.spotify.com/v1/tracks/47TEc5lfJ078yYwao0tEBO,Monsta Mashup 2016,Raftaar,['earnest'],4,3.9025,3.5575,3.93,,,
https://api.spotify.com/v1/tracks/5zRsI8ViPn2QgA3sIb0cxB,Mirza,Raftaar,['earnest'],2,6.575,3.15,6.88,18a9a92f-6612-482c-9756-040132d9d728,5HIFmzAyetzLdjJjBuBDdP,hip-hop
https://api.spotify.com/v1/tracks/2U4nPeqTMsHJb95stxPkY4,Ki Kariye Nachna Aaonda Nahin,Raftaar,"['earnest', 'poignant']",5,4.37,3.662,4.91,7f09b98f-8800-429a-b154-50ca8f656f97,,rock
https://api.spotify.com/v1/tracks/0jyAtcniyyA6SSXW4mRHod,Jean Teri,Raftaar,['earnest'],1,5.9,3.81,6.67,94cd0b02-fb70-4a41-a992-e9e1c1340184,4cUjb8WKueYiKyaAJC7n9b,
https://api.spotify.com/v1/tracks/6fPrH7XDUtLRCNleI39bmf,The Pappi,Raftaar,"['earnest', 'pure']",14,5.904615385,3.610769231,5.471538462,f069e6ae-fa10-40ee-803c-b6516696dd04,7suIMJvd5QvwYe6R9JrpMK,new age
https://api.spotify.com/v1/tracks/4DDmliouDmaBd60HFDkVWN,Instagram Love,Raftaar,"['earnest', 'pure']",8,4.40375,3.82875,4.5025,4f12241c-aaad-45a9-9b86-6aba2c0cd913,2tSPbL1KkCgXezgP8l9B60,sad
https://api.spotify.com/v1/tracks/2ORpFTlDaoOLmEPomqrnwu,Mundeya Di Mautt,Raftaar,['earnest'],3,5.163333333,4.346666667,5.09,fe161a20-1aa9-40bf-b31d-67c0217678fa,6YZ20nZJznwpPBhiViN63i,
https://api.spotify.com/v1/tracks/79MHQXymz8cGX8OOAjXn7J,Baby Marvake Maanegi,Raftaar,['earnest'],3,2.783333333,3.153333333,3.416666667,,,
https://api.spotify.com/v1/tracks/75XthnFP7DNG48s4gtNIkS,Dhaakad,Raftaar,['earnest'],1,5.9,3.81,6.67,,7B2zgFHwvLCqt9GXIXsnig,
https://api.spotify.com/v1/tracks/3TxNvcL2hZrpeYcew3nT8m,Andhadhun Title Track,Raftaar,['earnest'],2,6.29,3.31,6.835,,5XfWqpiNG2sIYdVXY361vU,indie rock
https://api.spotify.com/v1/tracks/2FlIkQviclfFh6vjklLTFM,Mask On,Raftaar,"['earnest', 'sophisticated', 'cynical']",4,5.2725,4.275,6.16,dc16f7e9-a93e-4474-9266-b157e1bd974a,,pop
https://api.spotify.com/v1/tracks/2JupucigHN5QBwY0NUno9V,Pagglait,Raftaar,['earnest'],2,6.085,3.38,6.7,,3IM1MvonbidNaGyFWEndp5,country
https://api.spotify.com/v1/tracks/0iuPbjWLWt9tS46lyDy69n,Sick,Raftaar,['earnest'],3,3.143333333,3.253333333,3.513333333,43960810-16df-4ffa-a1a3-3f5529867170,5gPdjYrheVRWSQokYIgw8Z,
https://api.spotify.com/v1/tracks/21lyA2vyS98vmmW2NUdd9a,Dhup Chik,Raftaar,['earnest'],1,5.9,3.81,6.67,605b61c0-d7a7-4f10-8d42-85c9e6d848a3,4byCpOuddKzzsRCJEkAzJf,
https://api.spotify.com/v1/tracks/1Si7zrACEMFmJQBpalXSDh,Black Sheep,Raftaar,['earnest'],1,5.9,3.81,6.67,c15ad700-9d2c-4ff1-9606-1a725fcdc9ca,1sOJBdYv4ddRdJyOgokvvh,hip-hop
https://api.spotify.com/v1/tracks/5DCTDh8lykifkpycRvCCDF,Sare Karo Dab,Raftaar,['earnest'],1,5.9,3.81,6.67,,0jLUDX1JP9PQS58fxT609D,electronic
https://api.spotify.com/v1/tracks/4DVn4zqAEUd1d526noVo3W,Monsta Mashup 2018,Raftaar,['earnest'],1,5.9,3.81,6.67,d31b4dba-b33d-4dce-84aa-28a69485e4f4,,
https://api.spotify.com/v1/tracks/5n7P6A365Prut3q8vo5G4m,Dilli Waali Baatcheet,Raftaar,['earnest'],1,5.9,3.81,6.67,,7yEOC7NWGisM1TqDu0m8pO,
https://api.spotify.com/v1/tracks/0hsGnx82KRiuEJeupcHOXL,Popular,Raftaar,['earnest'],2,6.575,3.15,6.88,ad6619bb-373f-44bb-87aa-976623c42d95,,hip-hop
https://api.spotify.com/v1/tracks/2HyMuSCZJIxgnZBkuPT3TA,"High Rated Gabru 52 Non Stop Hits(Remix By Mandy Birgi,Birgi Veerz)",Raftaar,['earnest'],3,4.439615385,4.950961538,4.853076923,2b10e731-2809-457e-bffd-511d8e40b2dd,,experimental
https://api.spotify.com/v1/tracks/6Gefq6dZvAS9qYujW2bH18,Tu Mera Bhai Nahi Hai,Raftaar,['earnest'],1,5.9,3.81,6.67,f4994d16-b466-4f70-99e7-64985fcd7cf1,,rap
https://api.spotify.com/v1/tracks/5jkSJSc2oz3B4mm2B5wNsN,Warna Gabbar Aa Jayega,Raftaar,['earnest'],1,5.9,3.81,6.67,,,
https://api.spotify.com/v1/tracks/4TkknEEgy9mpbDtSA9ZrKV,"Ae Zindagi Gale Laga Le - Take, 1",Amit Trivedi,['earnest'],2,6.29,3.31,6.835,,,indie
https://api.spotify.com/v1/tracks/46mXuHxCjDiLoLPsqn24P8,Shaam Shaandaar,Amit Trivedi,['earnest'],1,5.9,3.81,6.67,a16bc064-6677-4c4e-8f82-77e6199a36d3,,experimental
https://api.spotify.com/v1/tracks/59nB7okW0qhj6924cjimOH,Zero Hour Mashup 2015(Remix By Dj Kiran Kamath),Amit Trivedi,['earnest'],1,5.9,3.81,6.67,c66bbafc-cfd9-4f36-927e-be4d175d730a,6870lJQkW24hx85gtMgvqu,
https://api.spotify.com/v1/tracks/7Hm5FQw1NQtfnTI7JUExaP,Love Mashup,Amit Trivedi,['earnest'],1,5.9,3.81,6.67,,2yRMJtrRvtlJwpnXOhSdIn,hip-hop
https://api.spotify.com/v1/tracks/0VMigv7BI8OpP6CRSkyKX6,Vastunna Vachestunna - Telugu,Amit Trivedi,['earnest'],3,6.6175,3.5725,5.995,,,easy listening
https://api.spotify.com/v1/tracks/3bM0sCyyhglscs8EvsBZ36,Lagan Laagi Re,Amit Trivedi,['earnest'],1,5.9,3.81,6.67,,,
https://api.spotify.com/v1/tracks/1TnYkFwGsWMZLiFXs2zXPf,Ek Villain Mashup (Mashup By Dj Kiran Kamath)[Remix By Mashup By Dj Kiran Kamath],Ankit Tiwari,"['earnest', 'earthy']",3,5.593333333,4.206666667,6.273333333,6c253aee-2b0d-439e-8c48-8a801093f7e2,3GNmGUrOVkiDOH2kqbhEZp,
https://api.spotify.com/v1/tracks/3HH3xlISSAhadC8bu0UDdl,Tu Jo Hain,Ankit Tiwari,"['earnest', 'pure']",21,5.685789474,4.387368421,5.164736842,,,electronic
https://api.spotify.com/v1/tracks/0zlsXumKe7ymS1ANu5TDZP,Galliyan (Unplugged),Ankit Tiwari,['earnest'],1,5.9,3.81,6.67,1f0e3eb6-9050-474d-a016-f698d0a70fcb,,folk
https://api.spotify.com/v1/tracks/6sTbnkzOtPpojgnn50cCHJ,"Rula Diya (From ""Batla House"")",Ankit Tiwari,['earnest'],1,5.9,3.81,6.67,519486e7-4101-4031-ac68-c2cf9a5b01f8,,abstract
https://api.spotify.com/v1/tracks/2DVbXBwctoSZ8IMX6JilBe,"Kya Dekhte Ho - From ""Qurbani""",Asha Bhosle,['earnest'],2,5.81,3.95,5.89,f6df2f55-a9a9-4e2b-8bed-49ad91bf3f2a,,experimental
https://api.spotify.com/v1/tracks/43sHEf7MgqOhuNISDoobs0,,Asha Bhosle,"['earnest', 'yearning']",15,6.097857143,3.507857143,5.747142857,,5KB1micO6K3QnL4NnyC3CQ,electronic
https://api.spotify.com/v1/tracks/1NWg9RgMYmLtZP3qupNekR,Diwana Kar Ke Chhodoge,Asha Bhosle,['earnest'],3,6.783333333,3.586666667,6.596666667,,,folk
https://api.spotify.com/v1/tracks/75ExNU07FSnQxaKUztaVGf,"Badla (From ""Blackmail"")",Divine,"['earnest', 'whimsical']",3,6.85,4.646666667,5.966666667,a1d8999c-059b-404d-816d-8e4a7f1bbe6c,,spoken word
https://api.spotify.com/v1/tracks/3LlEnO0INKAExVe4JMi7p7,Khatam Hue Waande,Emiway bantai,['earnest'],2,6.81,4.93,6.75,,,experimental
https://api.spotify.com/v1/tracks/3WT8xs1Hbo7l3YFjsUyhVs,Ring Ring,Emiway bantai,['earnest'],2,5.49,3.95,5.64,,,indie pop
https://api.spotify.com/v1/tracks/36NdKPTUy5yCuJJ5d9mowl,Malum Hai Na (Intro),Emiway bantai,['earnest'],1,5.9,3.81,6.67,,,electronic
https://api.spotify.com/v1/tracks/09za4hmCEwHA9jExPusJRX,Round One,Emiway bantai,['earnest'],4,7.1975,5.0825,6.93,,,spanish
https://api.spotify.com/v1/tracks/3hwPiddhh4JTuCgnA9OuYS,Bantai Ki Public,Emiway bantai,['earnest'],7,5.52,4.291428571,5.398571429,,0eN0Btv7uz1ObXcBJTUtIf,
https://api.spotify.com/v1/tracks/5TfVd7uMROQYyh6ifcKWn3,Royal Rumble,Emiway bantai,['earnest'],1,5.9,3.81,6.67,,,electronic
https://api.spotify.com/v1/tracks/42AnvmGwFt2ZwyROHffMCQ,Mazak Hai Kya,Emiway bantai,['earnest'],2,6.18,4.61,6.81,,,
https://api.spotify.com/v1/tracks/1xcyvGAONndE9IZmvEwU6Q,Bantai,Emiway bantai,"['earnest', 'yearning']",4,4.5625,3.56,4.5425,,5s2U24iSWpLbSTeDbAZhVC,
https://api.spotify.com/v1/tracks/2VyfaVXWVL3WQWzW5rlSuD,EP - NO BRANDS - Checkmate,Emiway bantai,['earnest'],1,5.9,3.81,6.67,,,
